customer_id,age,gender,marital_status,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,num_children,num_credit_cards,monthly_spend
35250654,63,male,married,bachelors,south,student,1,1,19168.539963349274,773.5970794997781,5000.439129731639,1,gold,7,21.19963124428058,4.0,3196.181334635862,1,3.0,0,8,1375.76
67378399,42,female,married,graduate,midwest,student,0,0,26398.120062505084,578.3227946057151,5035.970904293155,13,standard,7,53.25987160231311,9.0,3932.78805710583,5,2.0,3,8,1469.54
67899140,19,female,single,graduate,northeast,employed,1,1,46478.95842003041,619.7648143599419,8756.460696901422,2,standard,6,37.32405748873696,7.0,5347.728805516003,1,6.0,0,8,1280.11
12700876,66,female,married,bachelors,midwest,student,0,1,48113.85465157126,677.0068690998049,11007.96063361816,1,standard,15,33.82915218699861,5.0,5728.165569197136,0,1.0,3,8,2150.1
16021602,67,female,married,high school,south,employed,0,0,231368.6150905332,658.52219669953,45656.14260588564,12,platinum,16,23.52844225239207,17.0,24142.49556756935,11,,0,8,2184.7
81379052,73,female,married,bachelors,west,student,0,0,47012.878026077,746.9316468972377,12087.692571375235,16,gold,15,25.25818238477329,11.0,5430.045476403517,3,4.0,1,8,1777.6
19068177,40,female,married,bachelors,west,unemployed,1,0,162337.55632072015,681.1999935885633,40608.33386683081,18,gold,19,57.60271669960485,15.0,17440.286167006936,7,3.0,2,8,3077.04
99323118,77,female,married,bachelors,midwest,employed,0,0,57815.0542825505,654.3010238448253,11840.459595880164,11,standard,6,21.650504232347824,9.0,6970.905631534984,0,3.0,0,8,1525.64
32883905,69,female,married,bachelors,midwest,self-employed,0,0,19366.848855713743,724.5126131257687,4307.800956911339,4,standard,5,35.738427914647616,5.0,2888.2414026153724,1,1.0,1,8,1350.93
47600202,37,male,married,graduate,south,employed,0,0,53763.19559553623,720.2844235742446,10759.67156271456,13,gold,7,100.79226444068487,16.0,6283.7980471776345,1,5.0,1,8,1807.45
65503231,77,female,married,bachelors,northeast,employed,0,0,467717.5754419755,707.2127031885453,108455.2223341222,3,platinum,55,28.588889240495966,25.0,48238.30952055299,8,16.0,1,8,4448.77
17831210,51,male,married,high school,west,unemployed,1,1,162153.54330472197,732.7649148594988,40035.6332005064,9,platinum,23,63.75966473254598,14.0,17078.256770513268,3,3.0,1,8,2604.58
65499194,37,female,married,graduate,midwest,student,1,1,61179.26387966344,741.0147980435293,14900.861682228977,10,gold,17,17.41466309027601,6.0,7086.598983280317,1,5.0,0,8,2042.27
87680764,73,male,married,high school,south,employed,0,0,28727.772916279817,672.8399045728145,5945.378778804202,12,standard,5,26.309708014124062,9.0,3947.3010917697607,3,2.0,1,8,1303.1
74165773,47,male,married,high school,northeast,employed,0,0,30054.230444379755,740.6761057681464,7003.273089785586,2,standard,7,21.089631351122097,4.0,3930.3114055674423,0,3.0,3,8,1359.7
96615666,64,female,married,bachelors,midwest,self-employed,0,0,23236.174577619317,628.1709784535495,4683.0967905484185,17,standard,9,14.731603323325896,4.0,3539.765816633372,2,1.0,3,8,1744.38
78918980,50,male,married,graduate,south,student,1,0,35859.58023935273,638.7801114085696,7220.775731954131,6,standard,12,51.97342493532873,5.0,4493.827846256992,0,2.0,3,8,1769.31
87293440,22,female,married,bachelors,west,self-employed,0,0,93109.72426071751,675.4404441193918,22945.727668959546,7,standard,18,16.09557860671302,5.0,9960.452805829009,7,3.0,2,8,2188.34
71891777,71,female,married,bachelors,northeast,student,0,0,71821.51830205883,681.4747977066604,14968.441407928403,10,standard,14,50.10184496923954,7.0,8330.97763659804,4,4.0,2,8,1947.53
72816552,21,male,single,high school,west,unemployed,0,1,20528.13780144038,696.9443108551264,5158.147193721242,18,standard,8,33.68424529708679,1.0,2800.422117772723,1,3.0,2,8,1355.91
46575329,63,male,married,bachelors,west,self-employed,0,0,68762.34970311157,639.411097304616,14434.951349653353,17,standard,10,55.44452465572379,6.0,7388.297671518788,4,5.0,3,8,2629.33
66552907,25,male,married,bachelors,northeast,student,1,0,159946.00254361957,742.892233091473,38175.96975742594,3,platinum,20,15.647498298621723,13.0,17241.837414136287,10,2.0,1,8,2128.54
62945577,44,male,married,high school,south,unemployed,0,0,24957.67270191912,659.0399181140366,5787.102744826347,7,standard,5,40.629877694360594,,3275.968825729225,1,3.0,0,8,574.32
37186361,59,female,married,graduate,south,employed,0,0,77305.88671232294,689.5117698725691,18215.481140751817,14,standard,8,50.4412695557764,9.0,8918.521508486894,1,1.0,0,8,1760.03
56567629,66,male,married,bachelors,northeast,self-employed,1,1,50916.30543047414,740.6085505408141,11487.886857027515,0,gold,8,16.182133544507153,3.0,6681.930371330606,2,5.0,0,8,1664.45
40227190,61,male,married,bachelors,midwest,self-employed,0,1,99526.91212775164,705.0792968152944,26523.86691942466,14,gold,13,30.49047697297306,14.0,11368.123965576417,1,6.0,1,8,1927.82
44071562,18,female,single,graduate,midwest,employed,1,0,50250.90633137782,709.9584794791665,11405.979512006052,13,standard,12,36.57800289032198,9.0,6009.3654162702815,3,2.0,0,8,1344.57
63223409,32,female,single,bachelors,south,employed,0,0,56783.23905137509,638.774435649712,12042.22897482416,2,standard,7,25.468987152173653,9.0,6450.809811384085,2,4.0,1,8,1461.74
97228671,74,female,married,graduate,west,employed,0,0,41506.32434973537,667.7542148604833,10403.06421242571,15,standard,5,67.61444694214151,4.0,5058.677059123523,2,4.0,3,8,2138.08
40650195,42,male,single,bachelors,west,employed,1,0,52919.236531546725,744.8111795786712,12524.395173216182,9,gold,10,30.989416303819944,8.0,6452.709901024904,3,4.0,0,8,1493.05
69738947,22,male,married,bachelors,south,student,1,0,37617.34383387552,635.7031999529198,8716.904561357736,4,standard,8,21.631767029996038,10.0,5085.4379269823285,1,4.0,0,8,959.13
33864746,31,male,single,bachelors,northeast,unemployed,1,1,83847.10342885411,677.1733193085596,19205.867874092324,0,standard,12,43.23872318912271,10.0,9714.652762906975,4,2.0,1,8,1566.19
95716363,25,female,single,bachelors,south,unemployed,0,0,90407.86066048295,711.4037515365126,23184.755525952965,8,gold,14,77.49178770044142,18.0,9852.111390737437,2,4.0,1,8,2169.72
87548580,73,male,married,bachelors,midwest,employed,1,0,22821.345508877686,715.5392381855916,5888.49304048366,15,standard,6,43.73420131907518,3.0,3450.5311568638454,3,4.0,4,8,2326.1
32469314,27,female,single,bachelors,south,unemployed,1,1,15696.034314869825,676.5920260755763,3389.160472406808,5,standard,7,33.043397297529324,2.0,2456.455947654917,0,2.0,0,8,382.85
18672805,78,female,married,bachelors,west,unemployed,0,1,8460.8570794095,646.039252284103,1753.7940175708522,8,standard,6,40.68603274917516,3.0,1017.3072379093122,3,2.0,0,8,1151.43
40709265,26,male,single,graduate,south,employed,0,1,10205.92185402962,746.9959698377531,2505.2025019656767,1,standard,6,53.79694545205046,9.0,1968.6544780953705,0,2.0,0,4,861.9
65255394,33,female,married,bachelors,west,employed,0,0,128430.83415234274,695.7376784215066,32985.46241217002,7,gold,12,15.812219462461938,10.0,14264.079523284958,4,5.0,1,8,1926.62
44618727,62,female,married,bachelors,northeast,student,0,1,9588.866278261276,655.8343501504705,1631.448189391199,16,standard,7,104.91785123828473,3.0,1750.563760573075,1,2.0,0,6,1743.77
14846111,54,male,married,graduate,south,employed,1,0,66761.43347603173,683.7566077635652,15914.492073409492,13,standard,9,24.392035877621147,11.0,7812.395211252061,1,6.0,1,8,2140.37
57796383,50,male,married,graduate,south,unemployed,1,0,46144.90481450921,731.3543152063373,11129.256228397591,14,gold,14,21.44879053192349,6.0,5785.950015603879,2,3.0,2,8,1621.96
34062407,33,female,married,graduate,west,employed,1,1,110848.03289152858,633.2593827407279,26915.61989072105,9,standard,21,49.03621708499466,12.0,12495.309849907915,3,6.0,3,8,2170.05
45750792,34,female,married,high school,south,self-employed,1,0,172985.51383269893,741.4034948641827,47651.913343460015,11,platinum,30,26.58475654165036,8.0,18776.12499758666,5,6.0,1,8,2626.05
89620079,24,male,married,bachelors,midwest,self-employed,0,0,44129.88840133567,718.2358220237452,8657.946232828637,8,standard,9,43.36106956454615,5.0,5072.423571185161,1,2.0,2,8,1214.48
49391988,38,female,married,high school,south,employed,0,1,53824.58980024341,732.0991789849271,13612.490213049336,1,gold,9,32.784371817710834,8.0,6042.427636419793,3,3.0,1,8,1451.11
80933956,72,female,married,bachelors,south,unemployed,1,1,104516.3270944076,654.9618937324936,21999.73551802974,5,standard,30,33.8939470570171,10.0,11662.495730521425,3,2.0,0,8,2404.26
93066241,53,female,married,high school,northeast,employed,1,1,77245.8384237318,733.5992054073686,19966.90421838441,3,gold,9,38.47855105338896,9.0,8798.917256187367,7,6.0,0,8,1941.15
11473551,24,female,single,graduate,northeast,student,0,0,51803.66322008724,664.7186639488935,10439.417927275304,6,standard,13,23.851284721126067,2.0,6090.98292213378,2,1.0,0,8,1241.4
83616587,38,male,married,bachelors,south,unemployed,1,0,87394.0246167349,695.2056446939229,17967.46837911979,5,gold,13,104.59275587353876,9.0,9705.450465664828,7,1.0,1,8,1951.47
66326797,35,male,married,bachelors,west,student,0,0,74942.34470781776,688.7768027284102,16484.83423982045,17,standard,16,17.292210068607254,6.0,8847.935448307764,2,0.0,0,8,1196.72
48689206,62,female,married,bachelors,midwest,student,1,1,87792.53333383866,604.4832739138328,19120.801393044538,6,standard,14,26.59683811703957,5.0,9843.939316151604,2,2.0,1,8,1887.02
41247330,63,female,married,bachelors,south,employed,1,0,61636.39523542344,619.9165218180925,11792.10581321896,16,standard,11,64.88979070460972,7.0,7350.156655550581,4,3.0,0,8,1463.38
45938900,40,female,married,bachelors,west,unemployed,0,0,32491.75005099136,639.7769390976949,7832.596288200172,11,standard,10,41.53286965799727,6.0,4434.124035338916,1,2.0,1,8,1735.92
22175412,27,female,married,graduate,northeast,self-employed,0,1,38907.09068285662,766.2153113964463,9677.7012130288,15,gold,8,39.83388343909552,4.0,4994.308511027076,2,3.0,0,8,1653.92
72878797,44,male,married,bachelors,northeast,employed,0,1,56263.595639385865,617.1426397962874,13833.428047571277,15,standard,9,48.89188218407558,5.0,6730.205347629251,2,3.0,3,8,2071.19
17325749,63,male,married,bachelors,south,self-employed,0,1,39964.36887116069,707.1650311427494,8839.782853880964,4,standard,9,32.28314773262666,6.0,4749.164452626781,1,6.0,2,8,1503.94
43944680,64,female,married,bachelors,northeast,self-employed,0,1,16740.01342654713,679.6385157075503,4680.737455201669,6,standard,7,66.6394204953139,9.0,2680.7255998783667,4,2.0,4,8,2220.57
90540316,75,female,married,bachelors,west,student,1,1,26265.671678946328,710.9656710833533,7341.166230740831,10,standard,10,48.81706294335838,3.0,3234.510077677051,1,3.0,0,8,1658.68
49057936,36,female,married,high school,south,unemployed,0,0,15410.033148960169,654.2445179833453,3432.805378388321,0,standard,6,40.266758868475655,2.0,1752.934993658925,3,5.0,1,8,807.41
91302028,37,male,married,graduate,south,self-employed,0,1,18119.486673917123,758.5514957228022,4256.206725443397,3,gold,9,19.722833821908228,6.0,2975.483675905436,0,1.0,2,8,1669.56
88870019,51,female,married,bachelors,northeast,student,0,0,32763.520792573257,685.5099020941002,8838.78540528061,0,standard,6,23.15866429339192,4.0,3773.928172363131,1,4.0,0,8,769.58
52656182,41,female,married,high school,northeast,unemployed,0,0,42180.11066950656,698.0188862886719,7260.296770877466,18,standard,6,28.484559973601574,5.0,5141.241129135673,4,4.0,3,8,1799.57
41504240,78,male,married,bachelors,west,student,0,0,46734.68050338324,691.49027036756,10627.96911339425,11,standard,13,42.1388460529737,10.0,5417.301470878764,2,4.0,1,8,1600.42
68773448,71,female,married,graduate,south,self-employed,1,1,44820.34218477347,692.8193640588598,10886.097200658016,15,standard,7,17.787537979243552,7.0,5363.501403547479,4,0.0,1,8,1699.1
41617217,76,male,married,high school,northeast,student,1,0,337650.0617671044,688.7502705770781,82376.85478519222,9,platinum,46,20.60601825296076,15.0,35088.52343619501,9,9.0,2,8,3374.56
21857604,68,female,married,,northeast,unemployed,1,0,41979.515864914334,742.4344314607971,11609.188200783465,17,gold,13,40.05605509769712,8.0,5263.475441896157,2,2.0,2,8,2464.57
64057487,25,female,single,bachelors,midwest,unemployed,1,0,43741.228313818,685.2600721266734,11021.6680710049,5,standard,9,18.653766803766576,5.0,5261.655117957472,2,2.0,4,8,1551.82
92150860,50,male,married,bachelors,northeast,student,0,1,27088.59127667343,749.5430801248491,6121.062560519792,4,gold,6,20.263923143029945,8.0,3683.705836927027,0,4.0,2,8,1334.83
93563923,22,female,single,high school,midwest,student,1,0,93677.52009748924,671.3636977658559,20042.82111462232,12,standard,13,36.26371649043556,7.0,10730.448253160266,3,5.0,0,8,1371.72
32018285,79,female,married,high school,west,self-employed,0,1,96340.35634446293,671.4940498348416,20608.73809397013,13,standard,12,59.85686741913354,17.0,10818.88083082494,4,3.0,2,8,1828.06
91459934,25,male,married,graduate,west,employed,0,1,28916.397131510617,753.4494618689371,7618.193052004094,0,gold,8,46.09836160655791,8.0,4084.748726610478,5,4.0,2,8,2079.65
92843306,37,female,married,bachelors,northeast,student,1,0,29053.062822622494,628.7934963773814,6415.9189273656975,11,standard,10,49.50387087108312,,3615.532413966439,3,2.0,0,8,1296.94
86946115,30,female,married,bachelors,midwest,employed,0,0,7214.572933543274,686.8575861373729,1933.4044477224088,18,standard,5,23.73814108932937,6.0,1278.940737970427,0,4.0,3,8,1790.35
93751760,33,male,married,bachelors,south,employed,0,0,16311.97990129314,720.1691860848318,4402.099123389432,1,standard,6,28.385760946312185,6.0,2255.1282855512472,0,1.0,1,8,1048.04
17914767,69,male,married,bachelors,midwest,unemployed,0,0,29931.581155324147,742.7445244894336,6727.779248024158,19,standard,4,62.282057227160976,10.0,4043.9169513947336,2,3.0,1,8,1356.27
20280563,57,male,married,bachelors,northeast,student,0,0,39860.96676643141,681.275321832367,10256.688618221016,19,standard,10,24.89773760501716,3.0,4819.545918207608,2,2.0,2,8,1850.06
20698826,29,male,married,bachelors,midwest,employed,1,1,123378.96627094805,705.411599692273,23285.31487600278,6,gold,19,39.04481507468868,8.0,13471.395692173235,2,8.0,3,8,2257.48
49191407,19,female,single,bachelors,west,student,0,1,127714.89585361964,656.4106868193255,21284.10965617364,16,gold,20,44.22745814978525,16.0,13729.584931251797,3,5.0,0,8,1765.62
63514903,20,female,single,graduate,midwest,self-employed,1,0,10436.868964570393,617.1401868164819,2280.342703112104,3,standard,6,20.00118079690346,9.0,2155.398890294123,5,0.0,2,8,912.95
16394435,59,male,married,bachelors,midwest,self-employed,1,1,14554.485597514702,685.2186741767598,3340.402658828636,17,standard,7,16.382517768670148,10.0,1939.9245365095696,0,2.0,1,8,999.42
61814368,55,female,married,bachelors,west,employed,1,0,26761.58246951565,683.5456196543516,5400.739113856636,8,standard,4,42.62243203026871,7.0,3595.3770733228607,1,3.0,0,8,1000.38
88779961,78,female,married,high school,midwest,employed,1,1,25550.360823754905,645.3499099369682,5651.297253901117,12,standard,5,34.647524712991896,9.0,3779.0061295133087,1,2.0,0,8,1523.08
93644687,65,male,married,bachelors,northeast,unemployed,1,0,69306.14113487276,614.854320565125,15959.59163781868,8,standard,9,55.28923745689929,12.0,8367.199487919588,7,1.0,3,8,1835.0
26619739,56,male,married,bachelors,south,employed,0,0,10904.062509398962,603.2722032979382,2233.1338192268536,3,standard,5,53.806629271815225,6.0,2025.284420984234,1,3.0,3,8,1300.56
13064697,31,female,single,high school,northeast,unemployed,1,1,95811.15752402847,648.414883025897,21834.860027878734,3,standard,8,17.069821660263308,8.0,10417.284894426271,2,1.0,0,8,735.85
22375777,77,male,married,bachelors,west,employed,0,0,28845.441035490338,711.3898999640506,5695.279678818402,8,standard,6,46.94409790088893,6.0,3644.556516741578,3,1.0,1,8,1105.67
88263065,34,male,married,bachelors,midwest,student,0,1,13813.14026339316,842.1400496040078,3480.1650968292565,14,platinum,3,20.34033760449779,4.0,2230.795311248892,0,4.0,3,8,2084.14
29449961,44,female,married,bachelors,midwest,employed,0,0,22165.440638790948,754.8955381207137,5433.366060794326,9,gold,12,23.476834560807728,5.0,3233.2122964162577,2,3.0,2,8,2000.32
91317750,30,female,married,bachelors,midwest,employed,0,0,30724.90063045444,675.4106214592381,6068.839697158781,8,standard,8,67.17274971886594,,3964.539456504596,1,1.0,0,8,1553.6
87726397,39,female,married,bachelors,south,self-employed,1,1,41992.65542655042,710.2715836493157,9324.300656161013,6,standard,10,43.05337830884959,11.0,5390.561576706518,0,6.0,1,8,1827.25
53366619,34,female,married,graduate,south,employed,0,0,68802.01503419317,689.9571863071211,16592.196903921445,5,standard,15,29.173918424136343,9.0,7982.285042015213,1,4.0,1,8,1429.73
63688716,23,male,married,high school,northeast,unemployed,1,0,134038.1483934329,813.2813534695113,35914.88444817552,5,platinum,16,21.26701271556749,12.0,14559.011472127955,7,3.0,0,8,2109.82
12715915,26,female,single,bachelors,south,employed,1,1,30681.432308134557,734.0367083087369,8069.412302578707,7,standard,7,75.06983431857408,7.0,4195.150932039434,1,4.0,1,8,1447.44
