bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
5,5.0,3819,2028.0,2,32,1,1,0,1,7.13,1062122.0,1
2,2.5,1402,6786.0,2,61,1,1,0,0,16.66,462190.0,0
5,5.0,4467,1643.0,2,29,0,1,0,1,7.12,1179708.0,1
2,2.0,1063,2093.0,1,76,1,0,0,0,17.16,312710.0,0
5,5.0,4037,4602.0,2,104,1,0,0,1,3.63,1107190.0,1
2,2.5,1886,5102.0,2,98,1,0,0,1,4.86,647154.0,0
2,2.0,1950,3602.0,2,105,1,0,0,1,2.28,677148.0,0
4,4.0,2789,2501.0,2,96,1,1,0,1,9.51,798465.0,1
1,1.5,1195,3129.0,2,91,1,1,0,1,4.63,486493.0,0
4,4.5,3167,5990.0,2,85,1,0,0,0,18.62,898901.0,1
4,4.0,3078,9661.0,2,28,1,0,0,1,6.3,974848.0,1
6,5.0,4353,2501.0,1,49,1,0,0,1,7.35,1194593.0,1
4,4.5,3419,2479.0,1,48,1,1,0,0,15.43,837361.0,1
4,4.0,2909,2062.0,2,38,1,0,0,0,8.67,774744.0,0
4,4.0,2712,1536.0,1,33,1,1,0,0,5.11,715318.0,0
4,4.0,2385,2548.0,2,15,0,0,0,1,1.41,793108.0,1
6,5.0,3994,2323.0,1,23,0,1,0,1,7.99,1056261.0,1
2,3.0,2448,1565.0,1,2,1,0,1,0,12.28,658507.0,0
4,5.0,3808,1692.0,2,65,0,0,0,1,9.77,1023628.0,1
3,3.0,2240,3329.0,1,87,1,1,0,1,2.41,775507.0,0
2,2.0,1717,3339.0,2,23,1,1,1,1,7.96,638130.0,0
2,2.0,1900,7419.0,1,68,1,1,0,1,10.79,596642.0,0
3,3.0,2271,4150.0,1,100,1,0,0,0,9.59,628605.0,0
4,4.0,2505,1869.0,1,8,1,1,1,1,8.17,776234.0,0
2,2.5,848,3699.0,2,33,1,1,0,1,4.06,421346.0,0
3,3.0,1943,4332.0,1,45,1,0,0,1,2.06,629488.0,0
3,3.0,2159,8644.0,2,63,1,0,1,1,4.63,826682.0,1
5,5.0,3846,3088.0,1,26,1,1,0,1,1.87,1009394.0,1
4,4.5,3543,2310.0,2,43,1,0,0,1,12.05,854416.0,1
2,2.0,1514,7503.0,1,70,0,1,1,1,3.59,522558.0,0
3,3.5,2473,2278.0,2,102,0,1,0,1,7.81,681695.0,0
2,3.0,1990,3803.0,3,88,1,1,0,0,18.57,575176.0,0
4,4.5,2655,2813.0,1,13,1,1,0,1,7.7,848924.0,1
4,5.0,3832,1738.0,2,46,0,0,0,1,10.67,930725.0,1
3,3.5,2188,4591.0,1,96,0,0,0,1,10.47,619303.0,0
4,4.0,2756,3619.0,2,10,1,1,1,1,9.4,831275.0,1
3,3.5,2316,8083.0,1,24,1,0,0,1,9.17,827388.0,1
3,3.0,2087,2200.0,1,66,1,0,0,0,14.36,604807.0,0
4,4.0,2624,2459.0,2,4,1,0,1,1,7.92,915317.0,1
3,3.0,1666,1753.0,1,86,1,1,0,1,2.02,566672.0,0
3,3.5,2549,3038.0,1,47,0,1,0,0,19.88,610578.0,0
5,5.0,2701,5182.0,2,77,1,0,0,0,17.81,725446.0,0
2,2.0,1485,5235.0,1,14,1,1,0,1,6.76,543354.0,0
5,5.0,3707,3626.0,1,6,1,1,1,1,3.95,1055601.0,1
4,4.0,2926,4677.0,2,40,1,1,0,1,1.83,908310.0,1
3,3.5,2249,5607.0,2,34,1,1,0,1,7.01,597774.0,0
3,4.0,2509,2497.0,1,44,0,1,0,0,14.38,647487.0,0
5,5.0,4579,2875.0,2,31,1,1,0,1,5.49,1274071.0,1
5,5.0,4075,1542.0,1,58,1,1,0,1,12.33,1137793.0,1
3,3.5,2712,6507.0,2,24,1,0,0,1,7.64,859131.0,1
3,3.5,2556,5724.0,1,41,1,0,0,1,5.29,832451.0,1
2,2.5,1966,8368.0,2,52,1,1,0,0,7.25,582602.0,0
6,5.0,4004,1867.0,1,49,0,0,0,0,19.68,989967.0,1
4,4.0,2935,2813.0,2,97,1,0,0,0,20.01,740583.0,0
3,3.0,2481,9823.0,3,98,1,0,0,0,25.43,644455.0,0
2,3.0,2046,1575.0,2,46,1,0,0,0,12.08,541014.0,0
4,4.0,3206,1956.0,2,7,1,1,1,1,1.32,1012622.0,1
3,3.0,2808,6062.0,1,54,1,0,0,0,22.08,659606.0,0
6,5.0,3981,4203.0,2,62,1,1,0,1,11.45,1137598.0,1
3,3.0,1782,3131.0,3,34,1,0,0,0,19.41,438988.0,0
5,5.0,4617,4743.0,1,32,1,0,0,1,0.5,1275186.0,1
3,3.5,1714,2357.0,2,68,1,1,0,0,20.02,486348.0,0
3,3.0,2220,4912.0,2,64,1,0,0,1,8.09,695309.0,0
5,5.0,3737,2378.0,2,19,1,0,0,1,4.51,950916.0,1
5,5.0,4155,2182.0,2,13,1,0,0,1,11.11,1082833.0,1
5,5.0,3798,3222.0,1,100,1,0,1,0,19.75,959221.0,1
3,3.0,3019,8182.0,1,23,0,0,0,1,10.22,910479.0,1
3,3.0,2478,3432.0,1,52,1,0,0,1,8.31,672970.0,0
6,5.0,4034,3467.0,2,44,1,1,0,1,16.63,1099189.0,1
4,4.5,2838,5477.0,1,11,1,1,0,0,14.61,751693.0,0
4,4.5,3156,5198.0,1,66,1,0,0,0,16.21,819654.0,1
3,3.0,3271,3804.0,1,53,0,1,0,0,16.06,859881.0,1
4,4.0,2903,1580.0,1,58,1,1,0,1,7.27,860105.0,1
4,4.0,2490,1932.0,2,83,1,1,0,0,10.5,688164.0,0
3,3.0,2074,2394.0,2,87,1,1,0,1,7.14,654475.0,0
5,5.0,2831,4281.0,1,47,1,1,0,0,12.66,806031.0,1
2,2.0,1798,3510.0,1,91,1,1,0,0,10.96,556658.0,0
3,4.0,3089,5337.0,2,83,0,1,0,1,9.34,878158.0,1
3,4.0,3070,4870.0,1,7,0,0,1,1,3.49,867007.0,1
3,3.5,2647,4517.0,3,57,1,0,0,1,12.74,699691.0,0
3,3.5,2387,11407.0,2,83,1,0,0,1,7.73,856579.0,1
2,2.5,1703,3271.0,1,97,1,0,0,1,3.17,608520.0,0
2,2.0,2055,2241.0,1,94,1,1,0,0,23.23,453941.0,0
2,2.5,1478,7182.0,2,69,0,1,0,1,7.74,545486.0,0
5,5.0,4121,3285.0,1,65,1,0,0,1,6.91,1174223.0,1
5,5.0,3993,3817.0,1,3,1,1,1,1,15.34,1091622.0,1
3,3.5,2537,1863.0,2,56,1,0,0,0,14.27,723597.0,0
4,4.0,3175,7554.0,1,16,1,1,0,1,8.78,936594.0,1
3,4.0,2728,3129.0,2,119,1,0,0,1,7.36,753919.0,0
4,4.0,3434,4467.0,3,80,1,0,0,1,14.15,902816.0,1
5,5.0,3548,2103.0,2,7,1,1,1,0,8.63,926476.0,1
3,3.0,1533,3621.0,2,33,1,1,0,1,2.17,561395.0,0
4,4.0,2530,7108.0,2,9,1,0,1,0,15.36,720956.0,0
3,4.0,2033,3379.0,2,58,1,1,1,0,12.4,579724.0,0
3,3.0,2170,1562.0,2,19,1,1,0,1,13.44,651306.0,0
2,2.0,2546,4160.0,2,111,1,1,0,1,2.0,712072.0,0
2,2.5,1411,3806.0,2,36,1,1,1,1,2.17,548546.0,0
4,4.0,2751,2549.0,1,116,1,0,0,1,3.31,832281.0,1
3,3.5,2222,4076.0,2,108,0,1,0,1,3.36,732415.0,0
3,3.5,3097,4111.0,2,112,0,0,0,1,4.81,838826.0,1
3,3.5,2527,3775.0,1,49,1,1,0,0,10.84,724473.0,0
4,4.5,2876,1568.0,1,62,1,0,0,0,16.16,696834.0,0
4,4.0,2601,3601.0,1,109,1,0,1,1,3.19,818058.0,1
3,3.5,2912,4511.0,1,30,1,0,0,1,4.25,846168.0,1
2,2.0,623,2600.0,1,124,1,1,0,1,2.52,339115.0,0
2,2.5,2120,4542.0,2,60,1,0,0,0,17.69,597677.0,0
3,3.0,2584,2248.0,1,47,1,1,0,1,1.68,795676.0,1
3,3.0,1750,1675.0,3,73,1,1,0,0,14.91,456886.0,0
3,4.0,2356,2029.0,1,90,1,1,0,0,18.25,561020.0,0
4,4.0,2982,1909.0,3,9,1,0,1,1,10.27,829524.0,1
4,5.0,2860,3493.0,1,55,0,0,1,1,4.1,848223.0,1
4,4.0,3369,6498.0,2,17,0,0,0,1,11.25,951440.0,1
2,2.0,1440,2116.0,1,78,1,1,0,1,3.21,500165.0,0
4,5.0,3284,4381.0,2,115,1,1,0,1,6.74,880380.0,1
3,4.0,2149,5292.0,1,64,0,0,0,1,3.24,756293.0,0
6,5.0,3967,6978.0,1,20,1,0,0,1,8.63,1189924.0,1
3,4.0,1747,4609.0,3,3,1,1,1,1,2.75,704661.0,0
3,4.0,2560,2800.0,2,90,1,1,0,1,10.93,777046.0,0
4,4.0,2671,2505.0,1,92,1,1,0,0,17.34,686918.0,0
2,3.0,2134,13197.0,1,25,1,0,0,1,7.35,715637.0,0
4,4.5,2199,7680.0,1,6,1,1,1,0,13.79,755153.0,0
2,2.0,1919,5648.0,2,43,1,1,0,0,12.44,486710.0,0
3,3.5,2165,8952.0,2,63,0,1,0,0,13.12,623031.0,0
4,5.0,3765,2719.0,1,9,1,1,1,1,3.29,1090055.0,1
6,5.0,4214,2342.0,1,94,1,1,0,1,4.04,1090393.0,1
4,4.0,2137,2845.0,2,125,1,1,1,0,3.03,753281.0,0
5,5.0,3633,4490.0,2,33,1,0,0,1,3.74,1142778.0,1
3,3.5,2052,1957.0,1,69,1,0,0,0,17.68,540094.0,0
5,5.0,3604,3766.0,2,17,1,1,0,1,2.93,1035801.0,1
2,3.0,960,10703.0,1,42,1,0,0,1,11.39,389077.0,0
5,5.0,3149,12059.0,2,89,1,1,0,1,12.38,1024151.0,1
4,4.0,2929,1871.0,3,42,1,1,0,1,5.79,860556.0,1
2,2.0,2062,5359.0,2,57,0,1,0,1,9.04,588569.0,0
2,3.0,2184,4577.0,2,58,1,0,0,1,2.35,711322.0,0
3,3.0,1896,4598.0,2,103,1,0,0,1,3.22,626922.0,0
2,3.0,1503,4987.0,2,110,1,0,0,0,13.73,458232.0,0
5,5.0,4213,6523.0,1,35,1,0,0,1,6.44,1179355.0,1
3,3.5,2310,7254.0,2,17,0,0,0,0,18.8,745151.0,0
3,3.0,2535,2174.0,2,30,0,1,0,1,10.55,677876.0,0
2,2.5,2002,4578.0,3,10,1,0,1,0,14.18,630472.0,0
3,3.0,3142,5554.0,2,96,1,0,0,0,9.63,886927.0,1
3,3.0,1806,3092.0,1,36,1,1,0,1,3.69,610311.0,0
5,5.0,3510,5622.0,1,26,1,1,0,1,10.32,998477.0,1
3,3.5,2675,2936.0,1,117,1,1,0,0,25.35,651005.0,0
4,4.0,3267,3940.0,1,30,1,0,1,1,1.99,934571.0,1
5,5.0,3748,1854.0,3,77,1,1,0,0,17.33,1018035.0,1
3,3.5,2183,3708.0,1,115,1,1,0,0,16.89,592640.0,0
4,5.0,2812,5966.0,1,4,1,0,1,0,10.92,906327.0,1
4,4.0,2670,5003.0,2,38,1,1,0,0,20.16,751436.0,0
3,3.0,1957,1987.0,1,2,1,1,1,0,9.74,633205.0,0
2,2.0,1336,6498.0,1,53,0,0,0,0,12.26,478659.0,0
3,3.0,1836,2220.0,1,43,1,0,0,1,1.51,600536.0,0
2,2.0,1358,2665.0,1,105,1,1,0,0,24.48,401955.0,0
3,3.5,2655,6995.0,2,35,0,1,1,0,5.77,742879.0,0
2,2.0,2081,1655.0,2,11,0,1,0,1,3.74,605698.0,0
3,3.0,2529,1793.0,1,58,1,0,0,0,23.55,590563.0,0
3,3.0,2597,4258.0,2,49,1,1,1,0,7.47,717015.0,0
4,4.5,3069,6547.0,2,17,1,1,0,1,7.27,1015033.0,1
4,4.0,2851,2628.0,2,6,1,0,1,0,19.68,790824.0,1
4,4.0,3424,3540.0,1,22,1,0,0,0,19.11,879052.0,1
3,3.5,3041,5024.0,1,50,1,0,0,1,3.13,962599.0,1
4,4.0,2591,3455.0,3,19,1,1,0,1,4.59,793440.0,1
3,3.5,2569,4411.0,2,3,1,0,1,1,4.31,832825.0,1
3,3.5,2363,2742.0,1,14,1,1,0,1,8.5,726142.0,0
4,4.0,3403,4584.0,2,63,1,0,0,1,2.17,981757.0,1
1,2.0,744,2400.0,1,16,1,0,0,0,18.49,250000.0,0
6,5.0,5107,1707.0,1,123,1,1,0,1,11.13,1365737.0,1
1,1.0,600,2300.0,2,47,1,1,0,0,21.02,250000.0,0
5,5.0,4029,5386.0,1,56,1,0,0,1,10.95,1074122.0,1
3,3.5,2762,2897.0,2,105,0,1,0,0,26.19,730716.0,0
4,4.5,2956,1728.0,2,59,0,1,0,1,5.65,821738.0,1
4,4.0,2634,1604.0,2,10,0,0,1,1,4.06,799741.0,1
4,4.0,3174,5144.0,2,51,1,1,0,1,10.4,862081.0,1
4,5.0,2859,1592.0,2,52,1,1,0,1,6.24,838154.0,1
3,3.0,2519,2407.0,2,4,1,1,1,1,3.01,803621.0,1
2,2.0,1692,5094.0,2,76,1,0,1,1,7.86,654632.0,0
2,2.0,2476,4918.0,2,107,0,0,0,0,16.92,655437.0,0
3,4.0,2065,2332.0,1,116,1,1,0,1,2.89,779005.0,0
4,4.0,2843,3504.0,1,2,0,1,1,0,20.53,809315.0,1
5,5.0,3876,4512.0,2,5,1,0,1,0,7.85,1007149.0,1
3,3.5,2572,2898.0,1,104,1,0,0,0,19.61,629258.0,0
3,3.5,2708,2451.0,2,67,1,1,0,1,3.7,833804.0,1
1,1.0,600,2556.0,1,20,1,1,0,0,6.87,275834.0,0
4,4.0,3231,3521.0,2,93,1,1,0,1,2.2,889572.0,1
4,4.0,2696,4097.0,1,70,1,1,0,0,22.83,750946.0,0
4,4.5,3345,1643.0,2,89,1,1,0,1,2.03,1005710.0,1
3,4.0,3317,4745.0,2,13,0,0,0,1,13.41,804221.0,1
4,4.0,2672,3915.0,2,64,1,0,0,1,10.63,779607.0,0
3,3.5,1836,2426.0,1,15,1,0,0,0,10.15,649222.0,0
2,2.0,1425,1739.0,2,89,1,1,0,0,22.09,330602.0,0
5,5.0,3424,2713.0,2,26,1,1,0,1,6.02,979267.0,1
5,5.0,3643,6425.0,1,46,1,0,0,1,4.02,1068186.0,1
3,3.5,2764,2972.0,1,82,1,1,0,1,9.88,860050.0,1
2,2.0,1953,5521.0,2,20,1,0,1,0,16.12,605956.0,0
3,3.0,2395,2551.0,2,33,1,0,1,1,3.71,766853.0,0
3,3.0,2533,4283.0,2,78,1,1,0,1,9.98,753147.0,0
2,2.5,1483,2670.0,2,58,1,1,1,1,3.57,576562.0,0
3,3.5,1852,7121.0,1,122,1,1,0,0,20.46,476788.0,0
6,5.0,4011,1511.0,2,85,0,0,0,1,3.19,992075.0,1
4,4.5,2728,2829.0,1,49,1,0,0,0,18.52,759469.0,0
3,3.0,2393,4342.0,2,17,1,0,0,1,7.39,653130.0,0
3,3.0,2003,2837.0,1,8,1,0,1,0,11.86,645884.0,0
3,4.0,2691,3873.0,1,113,1,1,0,1,8.29,838091.0,1
4,4.0,2577,1937.0,1,109,0,0,0,1,8.22,650665.0,0
4,4.0,2837,4276.0,1,44,1,1,0,1,2.54,936487.0,1
3,4.0,2380,5585.0,1,46,1,1,0,0,19.05,588560.0,0
5,5.0,2931,4559.0,3,92,0,0,0,1,12.11,786966.0,0
4,5.0,4287,2976.0,1,31,1,0,0,1,1.81,1154166.0,1
3,3.0,3142,3892.0,2,49,1,0,0,0,19.18,720335.0,0
4,4.0,3266,2890.0,2,25,1,0,1,1,1.97,968743.0,1
2,2.5,1736,3204.0,1,11,1,0,1,1,8.46,624405.0,0
5,5.0,4155,1951.0,2,9,1,1,1,1,7.08,1115187.0,1
5,5.0,3275,3410.0,2,61,1,1,0,0,17.61,869957.0,1
4,5.0,3020,1921.0,2,87,0,0,0,0,19.89,805016.0,1
3,3.5,1985,3644.0,1,16,1,0,0,1,6.92,731999.0,0
1,1.0,827,3730.0,2,116,1,1,1,1,6.65,322955.0,0
4,4.0,2829,3120.0,2,66,0,0,1,0,14.65,716567.0,0
3,3.5,2113,2555.0,2,32,0,0,0,1,8.21,614378.0,0
4,4.5,3279,1685.0,1,84,0,0,0,1,7.83,930440.0,1
3,4.0,2784,6101.0,2,22,1,1,0,1,3.61,866870.0,1
2,2.0,1501,4850.0,1,4,0,1,1,1,6.58,487647.0,0
5,5.0,4270,8912.0,2,4,1,1,1,1,1.96,1238794.0,1
5,5.0,3951,2393.0,2,30,0,0,0,1,3.05,1185700.0,1
3,3.5,2442,8737.0,1,59,1,0,0,1,2.92,711163.0,0
4,4.0,3169,1779.0,1,2,0,0,1,1,11.16,927820.0,1
3,3.0,2713,1792.0,1,76,1,0,0,1,9.83,764116.0,0
5,5.0,4042,2975.0,2,28,1,0,0,1,7.04,1135373.0,1
1,1.0,651,1636.0,2,43,1,1,0,0,11.66,250000.0,0
4,4.5,2742,1569.0,1,32,1,1,0,0,20.76,752901.0,0
4,4.0,2797,2860.0,1,75,1,0,0,1,3.58,902116.0,1
3,3.5,2435,3433.0,2,32,1,0,0,1,7.75,752265.0,0
3,4.0,2335,9005.0,1,113,1,1,0,1,2.32,790957.0,1
2,2.5,1432,1629.0,1,9,1,1,1,1,2.25,575708.0,0
3,3.0,2220,1684.0,1,113,1,1,0,1,6.84,758868.0,0
4,4.5,2907,2407.0,1,115,1,1,0,1,5.21,881707.0,1
5,5.0,3460,10658.0,1,33,1,1,0,0,9.9,1017975.0,1
2,2.0,934,9138.0,1,54,1,0,0,0,17.21,354057.0,0
2,2.0,1540,5833.0,2,105,1,0,0,1,8.52,482313.0,0
3,4.0,2837,4432.0,2,38,1,1,0,0,12.3,786648.0,0
4,4.0,3312,1572.0,2,3,1,0,1,0,20.1,845849.0,1
6,5.0,4790,2254.0,2,15,0,1,0,1,9.61,1250745.0,1
5,5.0,4396,2584.0,2,30,1,1,1,0,11.78,954179.0,1
3,3.0,2223,1811.0,1,37,1,1,0,0,13.61,591756.0,0
4,5.0,2760,8151.0,2,14,0,0,0,0,19.99,771886.0,0
4,4.5,2950,3501.0,3,16,1,0,0,1,2.98,969660.0,1
5,5.0,3689,7737.0,1,44,1,1,1,1,9.02,1090855.0,1
6,5.0,4471,1768.0,2,75,0,1,0,0,15.12,1175222.0,1
5,5.0,3645,5033.0,1,12,1,1,0,1,4.72,1101973.0,1
4,4.5,2658,1881.0,1,21,1,1,0,1,8.1,807183.0,1
3,4.0,3068,2066.0,1,86,1,0,0,0,15.3,775810.0,0
4,4.0,2453,7633.0,2,43,0,0,0,0,11.59,731649.0,0
6,5.0,3866,6270.0,1,35,1,1,0,0,14.1,1020181.0,1
5,5.0,3305,3372.0,1,6,1,0,1,1,3.01,1035214.0,1
4,4.0,3119,2224.0,2,36,1,0,0,0,18.45,803944.0,1
4,4.0,3293,1936.0,2,121,1,0,0,0,15.91,886337.0,1
3,3.5,2467,10703.0,2,99,1,0,1,1,6.57,794425.0,1
3,3.0,2886,2770.0,1,61,1,0,0,1,2.26,832540.0,1
2,2.0,1950,2979.0,2,6,1,0,1,1,8.74,636871.0,0
5,5.0,4086,1972.0,1,62,1,1,0,1,1.44,1074671.0,1
4,4.0,2719,4008.0,2,84,1,0,0,0,11.53,778924.0,0
4,4.0,3564,2131.0,1,28,1,0,1,0,13.08,986451.0,1
3,3.5,2923,11435.0,1,81,0,1,0,1,1.17,936577.0,1
3,3.0,2615,4359.0,2,36,0,0,0,0,28.13,530405.0,0
4,4.5,2055,1532.0,1,73,0,0,0,1,10.44,590890.0,0
4,4.5,2756,3926.0,2,27,1,1,0,1,4.45,879725.0,1
2,2.0,1214,4740.0,3,91,1,0,0,1,8.95,434836.0,0
3,3.0,1679,3953.0,1,46,1,0,0,1,6.06,717067.0,0
5,5.0,3873,2943.0,2,15,1,0,0,1,10.08,1078265.0,1
4,4.0,2648,2495.0,1,61,1,0,0,1,7.32,757791.0,0
3,3.5,2577,4820.0,2,11,1,0,0,1,3.26,807933.0,1
3,4.0,2453,2272.0,2,26,1,1,0,1,2.75,743173.0,0
3,3.0,1803,3695.0,2,82,1,1,0,0,21.78,382794.0,0
3,3.5,2294,2883.0,2,30,1,0,0,0,11.98,712018.0,0
6,5.0,3498,1622.0,1,70,1,0,0,1,9.16,1005579.0,1
3,4.0,2925,6103.0,1,34,1,1,0,1,7.39,804597.0,1
5,5.0,3970,3606.0,1,103,1,0,0,1,10.2,1150468.0,1
3,3.0,1955,2397.0,2,33,1,0,0,1,6.92,631148.0,0
2,3.0,1055,5845.0,1,36,1,0,0,1,3.09,482663.0,0
4,4.5,3461,6233.0,1,72,0,0,0,0,18.19,896158.0,1
4,4.0,2947,1533.0,1,44,0,1,0,1,5.26,746507.0,0
3,4.0,2167,6758.0,1,121,0,0,0,0,19.85,562004.0,0
4,5.0,3335,4695.0,1,41,1,1,0,1,9.78,911566.0,1
4,4.5,3467,8233.0,2,9,1,0,1,0,15.17,976895.0,1
5,5.0,3461,3743.0,1,36,0,1,0,0,16.59,864017.0,1
2,2.0,1337,3299.0,2,62,1,1,0,1,7.83,472432.0,0
4,4.0,2795,2068.0,2,102,1,0,0,1,2.8,856114.0,1
2,3.0,2197,2454.0,1,25,0,1,0,1,10.36,632187.0,0
6,5.0,4960,6463.0,1,114,1,0,0,1,2.34,1309682.0,1
5,5.0,3284,5642.0,1,88,1,0,0,1,13.17,922930.0,1
4,5.0,3748,4119.0,1,31,1,0,0,0,20.85,985892.0,1
3,3.5,2683,2584.0,2,16,1,1,0,0,15.67,727118.0,0
4,4.0,2727,5851.0,1,12,0,1,0,1,11.36,810470.0,1
4,4.0,2301,1927.0,2,5,1,1,1,1,8.26,762800.0,0
4,4.0,3130,4506.0,1,97,1,0,0,1,10.97,993593.0,1
2,2.5,1663,6211.0,2,58,1,0,0,0,12.1,485906.0,0
3,3.5,2709,6951.0,2,69,1,1,0,1,8.12,832400.0,1
5,5.0,3761,2447.0,1,28,1,0,0,0,17.45,951918.0,1
2,2.5,2260,5044.0,1,47,1,1,0,1,12.64,727530.0,0
5,5.0,3884,3759.0,1,32,0,1,0,0,22.56,913407.0,1
4,4.0,2578,1984.0,1,106,1,1,0,1,3.57,799645.0,1
3,3.5,3062,2364.0,1,4,1,1,1,0,16.29,863042.0,1
4,4.0,3560,2477.0,1,20,1,0,0,0,18.01,842246.0,1
3,3.5,2495,1728.0,1,33,1,0,0,0,13.21,674173.0,0
3,3.0,2419,2398.0,2,79,0,1,0,1,8.04,708692.0,0
4,4.0,3256,3043.0,1,30,1,0,0,1,4.02,972090.0,1
4,5.0,2978,6478.0,1,70,1,0,0,1,8.12,909868.0,1
3,3.0,2929,5149.0,2,30,1,0,0,1,3.82,837155.0,1
5,5.0,3833,4645.0,1,23,1,1,0,0,14.84,985788.0,1
6,5.0,4240,4622.0,1,50,0,1,0,1,4.37,1107755.0,1
3,3.0,1755,2135.0,1,89,1,0,0,1,3.6,558961.0,0
2,2.5,1205,6491.0,2,30,0,0,0,1,4.89,485788.0,0
3,3.0,2386,1847.0,1,4,1,0,1,0,4.93,666308.0,0
5,5.0,3516,2716.0,2,13,1,1,0,1,4.55,1036661.0,1
2,2.0,913,1698.0,1,118,1,0,0,1,7.43,429324.0,0
5,5.0,3602,5278.0,2,3,1,1,1,0,20.69,924673.0,1
4,4.0,2653,2489.0,3,115,0,1,0,0,19.53,675308.0,0
2,3.0,1622,7429.0,3,36,1,0,1,1,8.17,559721.0,0
4,4.5,3787,3622.0,1,101,1,0,0,0,17.65,886872.0,1
5,5.0,3409,3811.0,1,99,0,0,0,1,3.74,990644.0,1
3,4.0,2992,3906.0,1,87,1,1,1,1,7.7,916293.0,1
6,5.0,4320,6909.0,1,62,0,1,0,0,21.42,1148016.0,1
2,2.5,1818,5012.0,1,62,0,1,0,1,13.12,499011.0,0
6,5.0,4379,2504.0,2,52,1,1,0,1,4.2,1180881.0,1
4,4.0,2482,8280.0,2,91,1,1,0,1,5.64,807831.0,1
3,3.0,2468,2256.0,1,56,1,0,0,1,3.66,751213.0,0
3,3.5,1591,11647.0,2,18,0,1,0,1,4.7,631352.0,0
2,2.0,1279,1574.0,2,52,1,1,0,0,11.77,388849.0,0
4,4.5,2711,4673.0,1,37,1,1,0,1,2.71,841199.0,1
5,5.0,3973,2078.0,3,18,0,1,0,1,2.93,994719.0,1
3,3.5,3015,4699.0,1,81,1,0,0,0,10.56,784293.0,0
3,3.5,2133,2254.0,3,12,1,1,0,1,2.63,750380.0,0
5,5.0,3692,2391.0,2,50,1,1,0,1,3.95,996605.0,1
1,1.5,600,1639.0,2,17,0,1,0,1,5.85,404058.0,0
4,5.0,2800,2266.0,2,78,0,0,0,1,9.22,784749.0,0
3,3.0,1965,2671.0,1,18,1,0,0,0,22.25,561542.0,0
5,5.0,3718,10151.0,2,25,0,1,0,1,4.75,1033048.0,1
1,2.0,740,6885.0,1,67,1,1,0,1,8.44,410002.0,0
3,3.5,2939,4093.0,2,84,1,1,0,1,1.53,961073.0,1
4,4.0,2273,1735.0,1,99,1,1,1,0,24.04,652440.0,0
2,2.5,2114,11033.0,1,31,1,0,0,0,8.82,676919.0,0
3,3.0,2848,11282.0,1,27,1,0,0,1,4.92,873102.0,1
5,5.0,3534,5640.0,2,6,1,0,1,1,4.26,1043610.0,1
3,3.0,1979,4892.0,2,50,1,1,0,1,4.2,750377.0,0
3,3.0,2287,2189.0,1,74,1,1,0,1,9.9,633374.0,0
3,4.0,2994,5332.0,1,3,1,0,1,0,11.36,836888.0,1
5,5.0,3610,11812.0,2,28,0,0,0,1,3.43,1080563.0,1
3,4.0,2570,2262.0,1,112,1,0,0,1,10.49,753268.0,0
4,4.5,3588,8943.0,2,83,1,1,0,0,15.69,911865.0,1
4,4.5,2694,3336.0,2,37,1,1,0,0,16.69,698723.0,0
6,5.0,4339,8096.0,2,4,1,0,1,1,8.43,1205753.0,1
4,4.0,2853,1510.0,2,62,1,1,0,1,12.85,764764.0,0
5,5.0,2984,10210.0,1,91,1,1,0,1,11.04,1019991.0,1
4,5.0,4116,9215.0,2,2,1,0,1,0,18.41,1183486.0,1
4,4.0,2907,2244.0,2,70,1,1,1,1,4.11,830495.0,1
3,3.5,1920,4433.0,2,37,1,1,1,0,21.45,541764.0,0
6,5.0,4459,1744.0,1,120,0,0,0,1,4.79,1143875.0,1
3,4.0,2930,1852.0,1,117,1,1,0,0,16.49,708283.0,0
3,4.0,2608,5034.0,2,16,0,1,0,0,11.5,737315.0,0
3,3.0,2292,3445.0,2,74,1,0,0,0,16.77,547982.0,0
4,5.0,4237,1880.0,2,30,1,1,0,1,5.32,1149403.0,1
4,4.0,3043,3653.0,2,108,1,0,0,0,22.51,729591.0,0
4,4.5,3549,2866.0,1,15,0,0,0,1,5.39,938200.0,1
4,4.0,3625,4070.0,2,30,1,1,0,1,6.95,1090152.0,1
3,3.0,2597,9482.0,2,76,0,1,0,1,11.2,775583.0,0
1,2.0,1088,1859.0,1,81,1,1,0,1,12.93,415346.0,0
3,4.0,2707,3963.0,2,62,1,0,0,0,10.97,720151.0,0
4,4.0,2446,2420.0,2,68,1,0,0,1,4.39,671066.0,0
3,3.0,2477,2976.0,3,10,1,0,1,1,11.0,748231.0,0
4,4.0,3023,4482.0,2,123,1,0,1,1,5.57,919161.0,1
1,1.0,1071,3604.0,1,91,1,1,0,1,2.12,354625.0,0
5,5.0,4244,3569.0,2,53,1,1,0,1,8.82,1174196.0,1
6,5.0,4304,4753.0,2,60,1,1,0,1,13.1,1187154.0,1
4,4.0,3173,5030.0,2,95,1,0,0,1,7.13,988079.0,1
1,2.0,1683,1783.0,2,53,1,0,0,0,13.12,475075.0,0
4,5.0,3162,2083.0,1,41,1,1,0,1,4.69,938830.0,1
